uuid,deviceId,className,androidId,serial,osVersion,osName,device,model,user,host,lastConnected,location,deviceAccess,createUserId,createDate,updateUserId,lastUpdated
199EDE83-A0CE-40D6-9A42-70CD79C06A94,RP1A.200720.011,JAGSA-GUUTA,10f9599d270d2361,10f9599d270d2361,4.19.127,Linux,M8,M8,,ekemp158,2025-02-19 11:10:19.000,"10.445646666666669,-1.3168966666666666",2,0,2024-10-22 17:00:00,15,2025-02-19 11:17:00
1A82D27C-6FD3-41F1-B8F6-0237957EDC28,RP1A.200720.011,"Zabzugu PWD Cluster ",5e4d2435d4c5415d,5e4d2435d4c5415d,4.19.127,Linux,FP08,FP08,,hby,2025-04-02 14:41:56.200,"9.29422,0.37750500000000003",2,0,2025-03-12 12:53:00,642,2025-03-24 17:39:00
1ACADF8E-EB06-450E-8B9C-9ADC0BAD9270,RP1A.200720.011,Krabonso,56b1e90ef3337a17,56b1e90ef3337a17,4.19.127,Linux,M8,M8,,ekemp158,2024-12-10 11:22:00.180,"7.895645,-1.7616166666666668",2,0,2024-08-08 12:11:00,384,2024-11-25 13:35:00
1B1474E3-61E0-44CB-95CC-98484195F7B0,RP1A.200720.011,Akakom -Akwaduso,a8e8eec62948805b,a8e8eec62948805b,4.19.127,Linux,M8,M8,,ekemp158,2025-08-12 02:55:40.000,"6.290303333333332,-0.7595466666666667",2,0,2024-09-26 15:34:00,317,2025-08-12 15:28:00
1B36F325-41FF-4C7E-9F3B-7E86C7F0C5BA,RP1A.200720.011,"GBOLO KPALSI CLUSTER ",ce40baf25a764e69,ce40baf25a764e69,4.19.127,Linux,FP08,FP08,,hby,2025-05-30 13:26:54.060,"9.429341666666666,-0.8436",2,0,2024-10-04 12:37:00,642,2024-10-10 19:43:00
1B91E430-3182-4913-8486-9CB15E59428A,RP1A.200720.011,"DIARE C CLUSTER ",5ad93285ba094ddc,5ad93285ba094ddc,4.19.127,Linux,FP08,FP08,,hby,2025-06-02 17:08:37.890,"9.864920000000001,-0.8745700000000001",2,0,2024-09-12 11:48:00,642,2025-04-29 20:42:00
1BAE6D3C-917E-4E98-A565-54A1ECF67C8E,RP1A.200720.011,Kwasi Addai/ Mmradan,8e7193d28c6e1089,8e7193d28c6e1089,4.19.127,Linux,M8,M8,,ekemp158,2025-08-21 19:09:34.697,"7.009061666666666,-0.23151833333333333",2,0,2025-04-07 11:57:00,317,2025-04-10 15:37:00
1C5346D6-A795-4D86-8F9C-670A76055271,EKEMP.M8.2020,DC Kura,1a4a6c0bd701245d,M820202206160,3.18.79,Linux,m8,M8,,android157,2022-12-03 16:06:59.000,"9.417599,-0.834127",2,0,2022-09-16 12:02:00,13,2022-12-03 18:19:00
1CF023DC-13F2-467E-9C34-AF77EC19ABE8,RP1A.200720.011,WUSUNGU CLUSTER,0e2125d0915c6714,0e2125d0915c6714,4.19.127,Linux,FP08,FP08,,hby,2025-08-17 15:10:42.413,"10.481373333333332,-0.016993333333333336",2,0,2025-03-20 16:42:00,15,2025-04-10 07:51:00
1CF9FFB6-FE4A-4039-9E7A-9109148F42D0,EKEMP.M8.2020,Sabtua,0cd1a964cb6bb76f,M820202206337,3.18.79,Linux,m8,M8,,android157,2024-06-02 15:08:54.000,"9.429025,-0.843825",2,0,2023-11-22 14:20:00,13,2024-06-05 17:28:00
1D16F7B4-87E9-494C-90DD-5BE6874585AB,RP1A.200720.011,Kabrono,caf8a1f40b6c4906,caf8a1f40b6c4906,4.19.127,Linux,M8,M8,,ekemp158,2025-05-24 12:54:35.670,"8.15509,-2.362401666666667",2,0,2024-10-03 10:24:00,379,2024-10-03 15:48:00
1D16F7B4-87E9-494C-90DD-5BE6874585AB,RP1A.200720.011,Kabrono 2,caf8a1f40b6c4906,caf8a1f40b6c4906,4.19.127,Linux,M8,M8,,ekemp158,2025-05-24 12:54:35.670,"8.15509,-2.362401666666667",2,0,2024-10-03 10:24:00,379,2024-10-03 15:48:00
1D633640-8D35-4406-B185-3D740C7F6C17,EKEMP.M8.2020,BILINMONSA,2d4a2c28835b873c,M820202206366,3.18.79,Linux,m8,M8,,android157,2025-04-09 19:35:12.000,"10.814179999999999,-0.869695",2,0,2025-02-11 18:43:00,540,2025-04-16 07:40:00
1D848B7C-1261-44E7-AC7D-704BF2E336C3,EKEMP.M8.2020,Kparimbok,ba7c8881073fbff8,M820202206261,3.18.79,Linux,m8,M8,,android157,2022-09-05 16:34:50.000,"10.825669999999999,-0.06979833333333334",2,0,2022-08-16 10:33:00,15,2022-09-06 07:48:00
1D902673-DBC8-47EA-A7D8-6D8BDC4626EE,EKEMP.M8.2020,MEGOGO,d460183770b7f45c,M820202206452,3.18.79,Linux,m8,M8,,android157,2025-06-08 10:27:36.390,"11.040099999999999,-0.2532433333333333",2,0,2024-10-22 17:16:00,15,2025-06-04 17:25:00
1DAD3221-72FF-499D-B8BF-7C82F965D4C3,RP1A.200720.011,Deve,c7477d86cd78d821,c7477d86cd78d821,4.19.127,Linux,FP08,FP08,,hby,2025-01-09 11:37:18.037,,2,0,2024-11-25 10:48:00,317,2024-11-25 10:58:00
1DB17A01-3B10-4620-BBBE-33D0B2A7FAD3,O11019,Kperisi,1ae24f4e01d1ab89,ZSNJFYUGYTQ45HFA,3.18.79,Linux,m8,M8,,android157,2024-06-13 18:08:14.687,"10.031018333333332,-2.5088999999999997",2,0,2024-03-05 14:52:00,11,2024-06-13 17:52:00
1E18F9D4-61A6-4A36-8A62-8A2CB25798F4,EKEMP.M8.2020,Buug/Sawaliga,c55b075484ff6aef,M820202206368,3.18.79,Linux,m8,M8,,android157,2025-03-29 10:25:56.217,,2,0,2025-01-20 16:37:00,15,2025-01-20 16:38:00
1E46C29A-88F7-4A6C-BFB4-EB8FFD018ADE,RP1A.200720.011,Saboba PWD Cluster,161d069faa2ccaaf,161d069faa2ccaaf,4.19.127,Linux,FP08,FP08,,hby,2025-04-02 09:55:21.000,"9.709215,0.3131683333333333",2,0,2025-03-25 16:41:00,642,2025-04-02 10:58:00
1E59C804-96F4-4FFF-9AF9-2126B348194A,EKEMP.M8.2020,Tambi Hini,39d89c5ab4fb271e,M820202206200,3.18.79,Linux,m8,M8,,android157,2023-11-22 13:37:10.730,"8.659398333333334,-2.5333333333333333E-4",2,0,2022-08-05 15:22:00,13,2023-06-16 17:55:00
1EA5E5F4-C828-45A1-952A-8E5236B2C393,RP1A.200720.011,Dadiesoaba/Mehame/Sienchem,85c1468aef6abee6,85c1468aef6abee6,4.19.127,Linux,FP08,FP08,,hby,2025-09-23 20:39:06.207,,2,0,2024-11-18 10:44:00,379,2024-11-18 12:20:00
1EB1B771-B10E-4C39-8B5C-EEC050FBCED9,RP1A.200720.011,NABDAM DA PWD cluster B,451116415e86242f,451116415e86242f,4.19.127,Linux,FP08,FP08,,hby,2025-05-29 15:05:59.953,"10.841526666666669,-0.70765",2,0,2025-03-22 18:34:00,15,2025-05-29 14:50:00
1F9238B3-824D-432D-A342-27A6A1182A63,RP1A.200720.011,KUTUNG,1422b83e98e7b843,unknown,4.19.127,Linux,M8,M8,,ekemp158,2023-06-21 10:31:39.433,,2,0,2023-06-21 10:32:00,13,2023-06-21 10:33:00
20554491-BDC8-41C6-A0F1-E2B1CD88DB92,RP1A.200720.011,Kruboa,e3f78ae1aba64df5,e3f78ae1aba64df5,4.19.127,Linux,M8,M8,,ekemp158,2024-10-14 16:49:17.577,"7.0013733333333334,-2.1649133333333332",2,0,2024-07-16 12:41:00,384,2024-09-24 16:36:00
2078475F-D381-40C6-92A8-B0BE3D9E4654,RP1A.200720.011,Nyamwai,5f74f93c6b0ca02c,5f74f93c6b0ca02c,4.19.127,Linux,M8,M8,,ekemp158,2025-08-18 14:03:13.667,"10.514956666666668,0.09375",2,0,2024-12-15 14:43:00,540,2025-07-14 08:49:00
2078475F-D381-40C6-92A8-B0BE3D9E4654,RP1A.200720.011,BINDE,5f74f93c6b0ca02c,5f74f93c6b0ca02c,4.19.127,Linux,M8,M8,,ekemp158,2025-08-18 14:03:13.667,"10.514956666666668,0.09375",2,0,2024-12-15 14:43:00,540,2025-07-14 08:49:00
20AAD890-C3C1-4A03-B59F-67EFA729E937,EKEMP.M8.2020,Lankani,29b47d4c03cccdfa,M820202206152,3.18.79,Linux,m8,M8,,android157,2025-04-04 11:25:26.783,,2,0,2024-10-22 16:40:00,642,2024-10-23 09:55:00
20BE2F8A-226F-47C9-BE2D-F6EDA34F021F,RP1A.200720.011,Upper  Brepaw,f1c0c520fa4d3937,f1c0c520fa4d3937,4.19.127,Linux,M8,M8,,ekemp158,2025-07-16 11:37:04.683,"6.381476666666667,-0.14536833333333332",2,0,2024-11-12 14:52:00,317,2025-06-26 16:12:00
211DA1CC-F5D4-4EA1-9B98-D62F4801BE56,RP1A.200720.011,NGARUN CLUSTER,70859bb96fad5e14,70859bb96fad5e14,4.19.127,Linux,FP08,FP08,,hby,2025-06-04 10:25:00.120,"9.429045,-0.8435349999999999",2,0,2024-11-04 18:23:00,642,2024-11-22 16:52:00
2131E6A9-F78D-4B57-B0E7-D11B26C19953,RP1A.200720.011,Dabarini,67d69c7b619f7e05,67d69c7b619f7e05,4.19.127,Linux,FP08,FP08,,hby,2025-09-15 10:29:20.017,"8.648106666666667,-0.00751",2,0,2024-11-13 18:23:00,642,2025-02-28 07:36:00
2155CB08-96F6-4490-96FE-BFFAE5A57D32,EKEMP.M8.2020,OGEGEREGE,e140d9447038f6c2,M820202206422,3.18.79,Linux,m8,M8,,android157,2024-03-05 14:10:10.550,"8.493564999999998,0.028771666666666664",2,0,2022-08-18 11:40:00,13,2022-12-30 11:00:00
219880A6-03B3-4341-83E8-F80C35C26A17,RP1A.200720.011,Torda Afeyeyeame Kpodzi Akatsixoe,1accebb30fe9325a,1accebb30fe9325a,4.19.127,Linux,M8,M8,,ekemp158,2025-07-31 07:10:23.000,"6.418018333333333,0.6573033333333334",2,0,2024-12-22 12:11:00,317,2025-07-31 08:24:00
220B3310-3E84-4A3F-A8D9-5BD7F66E0B59,RP1A.200720.011,Kpalbe,580bd36bde342765,580bd36bde342765,4.19.127,Linux,M8,M8,,ekemp158,2025-07-05 20:09:02.110,"9.395935,-0.8253683333333334",2,0,2025-01-10 12:40:00,642,2025-02-20 20:31:00
22699EB2-DBE2-435C-ABD7-9F5E228A4CEB,RP1A.200720.011,Daffiama-Bussie-Issa PWD - Cluster 2,227282b6f0a9a3f3,227282b6f0a9a3f3,4.19.127,Linux,FP08,FP08,,hby,2025-04-11 09:47:39.770,"10.437384999999999,-2.4369483333333335",2,0,2025-03-27 20:15:00,597,2025-03-30 21:03:00
22714827-79D9-47C1-B202-2B14F0667C3F,RP1A.200720.011,Kaase/Nkwantakesse/Kaase Nkwanta Amangoase/Adumkro,22e792179a28bf61,22e792179a28bf61,4.19.127,Linux,FP08,FP08,,hby,2025-06-12 15:27:26.040,"6.811643333333334,-3.0259083333333336",2,0,2024-09-10 20:43:00,384,2024-11-04 12:09:00
2286F23C-D207-40C6-9494-90EE018005F7,RP1A.200720.011,Adiembra,fb0029dd39fe4f7e,fb0029dd39fe4f7e,4.19.127,Linux,M8,M8,,ekemp158,2025-04-02 09:08:33.223,"7.37965,-1.3736883333333334",2,0,2024-12-04 09:58:00,384,2025-03-21 10:46:00
2286F23C-D207-40C6-9494-90EE018005F7,RP1A.200720.011,Nyamebekyere,fb0029dd39fe4f7e,fb0029dd39fe4f7e,4.19.127,Linux,M8,M8,,ekemp158,2025-04-02 09:08:33.223,"7.37965,-1.3736883333333334",2,0,2024-12-04 09:58:00,384,2025-03-21 10:46:00
2335BB2E-5167-4804-8102-07066437325F,RP1A.200720.011,Kikale,74ee14aff421fb8a,74ee14aff421fb8a,4.19.127,Linux,FP08,FP08,,hby,2025-05-30 13:13:16.437,,2,0,2024-10-22 13:17:00,642,2024-10-22 13:19:00
23916A86-384B-4EAE-8D71-45EC238105A3,RP1A.200720.011,Kordiabe Abuadi,8da9d12a229957db,8da9d12a229957db,4.19.127,Linux,M8,M8,,ekemp158,2025-09-10 19:00:17.157,"6.496038333333333,0.5144333333333333",2,0,2024-11-14 13:28:00,317,2025-07-19 06:00:00
23AE2652-076C-417F-BE79-836F05CA46BE,RP1A.200720.011,Samansuo/Awudome/Ahooyaa/Sarfokrom,09304beaaeec120f,09304beaaeec120f,4.19.127,Linux,M8,M8,,ekemp158,2025-04-11 13:30:32.000,"6.233688333333333,-2.754338333333333",2,0,2025-03-18 09:44:00,379,2025-04-11 15:27:00
23AE2652-076C-417F-BE79-836F05CA46BE,RP1A.200720.011,Krayawkrom,09304beaaeec120f,09304beaaeec120f,4.19.127,Linux,M8,M8,,ekemp158,2025-04-11 13:30:32.000,"6.233688333333333,-2.754338333333333",2,0,2025-03-18 09:44:00,379,2025-04-11 15:27:00
23AE2652-076C-417F-BE79-836F05CA46BE,RP1A.200720.011,Dokukrom,09304beaaeec120f,09304beaaeec120f,4.19.127,Linux,M8,M8,,ekemp158,2025-04-11 13:30:32.000,"6.233688333333333,-2.754338333333333",2,0,2025-03-18 09:44:00,379,2025-04-11 15:27:00
23AE2652-076C-417F-BE79-836F05CA46BE,RP1A.200720.011,Amoaya/Tikobo,09304beaaeec120f,09304beaaeec120f,4.19.127,Linux,M8,M8,,ekemp158,2025-04-11 13:30:32.000,"6.233688333333333,-2.754338333333333",2,0,2025-03-18 09:44:00,379,2025-04-11 15:27:00
23AE2652-076C-417F-BE79-836F05CA46BE,RP1A.200720.011,Ahibenso/Boadukrom/Isaackrom,09304beaaeec120f,09304beaaeec120f,4.19.127,Linux,M8,M8,,ekemp158,2025-04-11 13:30:32.000,"6.233688333333333,-2.754338333333333",2,0,2025-03-18 09:44:00,379,2025-04-11 15:27:00
24340175-B931-41AE-AE14-56FB8B2CE140,EKEMP.M8.2020,OMATI,cdaf2009151e05f6,M820202206447,3.18.79,Linux,m8,M8,,android157,2025-09-10 08:37:18.840,"10.136658333333333,0.2856366666666667",2,0,2025-08-19 06:50:00,576,2025-09-05 08:08:00
24340175-B931-41AE-AE14-56FB8B2CE140,EKEMP.M8.2020,FILASU,cdaf2009151e05f6,M820202206447,3.18.79,Linux,m8,M8,,android157,2025-09-10 08:37:18.840,"10.136658333333333,0.2856366666666667",2,0,2025-08-19 06:50:00,576,2025-09-05 08:08:00
249728F5-21E2-490B-84BA-1B76EA8F1B13,EKEMP.M8.2020,Toobont,a2a2c6b5d3c1c0b7,M820202206180,3.18.79,Linux,m8,M8,,android157,2024-08-18 12:22:03.667,"10.431993,-0.082958",2,0,2022-10-13 10:15:00,15,2023-12-17 17:00:00
24D2A5A8-F3CF-410F-B920-F0EFDDBF7B7F,RP1A.200720.011,NATUGNIA CLUSTER,6e1f0a1f111263a9,6e1f0a1f111263a9,4.19.127,Linux,FP08,FP08,,hby,2025-08-26 17:11:50.010,"11.08761,-0.129455",2,0,2025-04-04 16:13:00,15,2025-04-15 07:27:00
2524D8ED-06BC-452C-B821-82DF0B1CBD78,EKEMP.M8.2020,CHAMA,ccbfaee8dc75889a,M820202206414,3.18.79,Linux,m8,M8,,android157,2022-08-06 18:24:36.000,"9.024868333333334,-1.0205633333333333",2,0,2021-08-10 09:00:00,13,2022-08-06 18:32:00
252DD5BB-6362-49E4-AA05-443469B27301,RP1A.200720.011,Kramokrom,2d7f439be0018aaa,2d7f439be0018aaa,4.19.127,Linux,FP08,FP08,,hby,2025-03-31 15:19:31.000,"6.067798333333333,-2.64482",2,0,2024-09-10 11:36:00,386,2025-04-09 10:08:00
257D543E-ABF1-48EC-80FB-AC73637BA8AC,RP1A.200720.011,Karateshi (Bugpiigu),489be069f766f4f0,489be069f766f4f0,4.19.127,Linux,M8,M8,,ekemp158,2025-03-01 07:18:40.440,,2,0,2025-02-21 07:02:00,15,2025-02-21 07:11:00
25E1D948-450A-4B99-99CD-FBDC49FF50BD,RP1A.200720.011,Nsenoa,e8551063598ab7f0,e8551063598ab7f0,4.19.127,Linux,M8,M8,,ekemp158,2025-05-21 14:28:35.000,"7.31714,-1.9035066666666665",2,0,2025-05-21 12:03:00,384,2025-05-21 14:39:00
25E1D948-450A-4B99-99CD-FBDC49FF50BD,RP1A.200720.011,Asuoso 2,e8551063598ab7f0,e8551063598ab7f0,4.19.127,Linux,M8,M8,,ekemp158,2025-05-21 14:28:35.000,"7.31714,-1.9035066666666665",2,0,2025-05-21 12:03:00,384,2025-05-21 14:39:00
268C8670-8A9C-4278-9CC2-15CE13BE79F6,EKEMP.M8.2020,Lambussie,da30e27aed9d4a9e,M820202206450,3.18.79,Linux,m8,M8,,android157,2023-12-01 13:37:23.000,"10.841616666666669,-2.7201483333333334",2,0,2023-11-23 14:49:00,11,2023-12-01 13:38:00
268C8670-8A9C-4278-9CC2-15CE13BE79F6,EKEMP.M8.2020,Kokowor,da30e27aed9d4a9e,M820202206450,3.18.79,Linux,m8,M8,,android157,2023-12-01 13:37:23.000,"10.841616666666669,-2.7201483333333334",2,0,2023-11-23 14:49:00,11,2023-12-01 13:38:00
26F22805-83F7-4378-9540-2EBF425C4961,EKEMP.M8.2020,DEMONG,4305e1a111435426,M820202206349,3.18.79,Linux,m8,M8,,android157,2024-03-08 11:48:40.060,"9.845348333333334,0.2715866666666667",2,0,2022-09-15 17:44:00,13,2023-12-15 10:53:00
2747439A-7339-4A8B-932A-62496245A90D,EKEMP.M8.2020,Sitande,a779a6183b43c379,M820202206433,3.18.79,Linux,m8,M8,,android157,2022-08-17 11:19:53.997,,2,0,2022-08-17 11:20:00,15,2022-08-17 12:32:00
27D2169F-9777-4289-BACC-C0AB24D0EC7C,RP1A.200720.011,Dawanu/Gbagbedeve/BLIDOKOPE/ZANUKOPE,c7bce12c7eb4ffb7,c7bce12c7eb4ffb7,4.19.127,Linux,FP08,FP08,,hby,2025-06-26 11:08:04.500,"6.597708333333332,0.45714",2,0,2024-09-16 10:20:00,315,2025-05-05 20:08:00
281F29F4-3274-4A8B-9BA9-757CE5CAD645,RP1A.200720.011,"MOGLAA CLUSTER ",001816ed85b8f09d,001816ed85b8f09d,4.19.127,Linux,FP08,FP08,,hby,2025-08-11 13:38:31.213,"9.593498333333335,-0.8754816666666667",2,0,2024-09-12 19:53:00,642,2025-04-18 07:40:00
28D872CD-6048-4295-88C9-0A85C6840173,EKEMP.M8.2020,Gimam 1&2,d6da6ca6fc947e70,M820202206203,3.18.79,Linux,m8,M8,,android157,2025-04-17 07:25:59.143,"8.647853333333334,-0.00545",2,0,2024-06-07 13:39:00,576,2025-03-09 21:20:00
28D9834C-E7B7-4031-BF75-B1AB4B658BAA,RP1A.200720.011,Agogo/Hwidieum/Asenkyem,32678f4f545cea18,32678f4f545cea18,4.19.127,Linux,FP08,FP08,,hby,2025-05-27 09:59:23.310,"6.8073966666666665,-1.0828083333333334",2,0,2024-09-20 13:54:00,384,2024-10-02 14:01:00
2938F085-C6FE-4A33-8FEA-0B1489B94020,RP1A.200720.011,Dawadawa 1&2/Atta Akura,05757bfad071c14a,05757bfad071c14a,4.19.127,Linux,FP08,FP08,,hby,2025-04-30 09:36:40.793,"8.353981666666666,-1.56894",2,0,2024-09-13 11:00:00,22,2024-09-20 22:18:00
294B4ECD-CE5B-4984-BA43-8D0DFE13BDC3,RP1A.200720.011,Boinzan/Kwaokrom/Abrokofe/Abono Domi,636444444a173882,636444444a173882,4.19.127,Linux,FP08,FP08,,hby,2025-04-04 13:18:01.453,"6.3357659,-2.8278366",2,0,2024-09-16 12:14:00,384,2024-10-15 07:12:00
2972F447-DC4B-43FC-9868-94310212E109,RP1A.200720.011,NAYINBERUK  NAKPANBAUK,95a7a98a9f478fab,95a7a98a9f478fab,4.19.127,Linux,M8,M8,,ekemp158,2025-07-15 09:12:33.000,"10.62747,-0.07067833333333334",2,0,2024-12-15 14:36:00,540,2025-07-16 00:40:00
2972F447-DC4B-43FC-9868-94310212E109,RP1A.200720.011,NAJONG NO.1 &2,95a7a98a9f478fab,95a7a98a9f478fab,4.19.127,Linux,M8,M8,,ekemp158,2025-07-15 09:12:33.000,"10.62747,-0.07067833333333334",2,0,2024-12-15 14:36:00,540,2025-07-16 00:40:00
29A0E7AC-3626-433E-93F4-7819BE58A13B,O11019,Daboya,7fafc1898e4a016b,8TSW5TSWQSTCS8NR,3.18.79,Linux,m8,M8,,android157,2024-02-26 16:02:07.973,"9.530646666666666,-1.384505",2,0,2022-08-25 12:48:00,11,2022-10-25 02:46:00
29C35B0E-BFB5-4B37-A2DD-ED616435BE53,PPR1.180610.011,GUMONGO CLUSTER,34b1ed4822c4d294,34b1ed4822c4d294,4.9.117+,Linux,FP-08,FP-08,,buildserver6,2025-08-14 11:56:55.233,"10.8988267,-1.0910141",2,0,2024-12-10 08:18:00,15,2025-06-06 09:31:00
29C41C41-9FB2-4580-BD1B-33DD3B1D83A1,RP1A.200720.011,Zawse Widanatinga/Kpanatinga,5bde30958e563449,5bde30958e563449,4.19.127,Linux,M8,M8,,ekemp158,2024-03-12 12:30:10.000,"11.0529,-0.29383666666666663",2,0,2023-11-16 17:59:00,15,2024-03-13 11:30:00
2A08C57D-4B4B-4413-BAED-6AD5418EF22C,RP1A.200720.011,Biemso No.2/ Biemso No.1,d9e870caec11b534,d9e870caec11b534,4.19.127,Linux,FP08,FP08,,hby,2025-03-17 16:17:45.353,"6.869878333333332,-1.8759099999999997",2,0,2024-09-12 11:30:00,379,2024-09-27 11:57:00
2A3D085D-4BC8-481A-A0F6-1318EF145B8A,RP1A.200720.011,Babyri Anyinofi,a91b78f69de79292,a91b78f69de79292,4.19.127,Linux,M8,M8,,ekemp158,2024-04-15 15:06:13.490,"7.073508333333333,-1.126455",2,0,2023-09-01 15:27:00,384,2024-03-20 14:31:00
2A3D085D-4BC8-481A-A0F6-1318EF145B8A,RP1A.200720.011,Anokye Bem,a91b78f69de79292,a91b78f69de79292,4.19.127,Linux,M8,M8,,ekemp158,2024-04-15 15:06:13.490,"7.073508333333333,-1.126455",2,0,2023-09-01 15:27:00,384,2024-03-20 14:31:00
2B0D8CAE-2DD3-41A1-B2DD-6C38B6C253E0,RP1A.200720.011,Koase,8e4f68802a7893d2,8e4f68802a7893d2,4.19.127,Linux,M8,M8,,ekemp158,2024-09-02 15:07:36.000,"7.74797,-2.101516666666667",2,0,2024-08-15 10:38:00,384,2024-09-02 15:22:00
2B4BA77F-9E6E-4410-9489-15E0C9F5AA98,RP1A.200720.011,SABARE,69278aecb165fc67,unknown,4.19.127,Linux,M8,M8,,ekemp158,2023-06-21 10:55:58.000,"9.389285,-0.8099033333333333",2,0,2023-06-21 10:04:00,13,2023-06-21 11:03:00
2B63AC0E-7FD0-43F2-9E53-92943FE9A47D,RP1A.200720.011,Bantama,990e48d79c635b04,990e48d79c635b04,4.19.127,Linux,FP08,FP08,,hby,2025-04-14 08:06:12.090,"7.7292983333333325,-0.6859483333333334",2,0,2024-09-12 12:34:00,379,2024-09-30 09:10:00
2B989470-1B66-4D72-98E2-A301B8A1C7D1,PPR1.180610.011,MANYORO CLUSTER,358bab468ecdd600,358bab468ecdd600,4.9.117+,Linux,FP-08,FP-08,,buildserver6,2025-07-13 14:51:59.000,"10.982393333333334,-0.984935",2,0,2025-03-03 15:16:00,15,2025-08-22 09:39:00
2BA93105-8077-41C2-AE85-1EA20B2A67A8,O11019,Liati Wote and Liati Soba and AGBOGLIDOME,694f30dd84ef7b83,8LROLNOBHAW8BYVC,3.18.79,Linux,m8,M8,,android157,2025-07-15 11:37:26.000,"6.989446666666667,0.43998166666666666",2,0,2025-04-16 14:12:00,317,2025-07-15 11:57:00
2BCF427C-6A18-4DCB-A384-7391B3186757,EKEMP.M8.2020,Dabozesi,f8440b42f36ebe89,M820202206286,3.18.79,Linux,m8,M8,,android157,2022-11-08 09:45:06.000,"10.196906666666667,-1.5119883333333335",2,0,2022-08-27 08:39:00,15,2022-11-08 09:46:00
2BD8714A-4FDD-492A-83A6-74C560A43A2C,O11019,Subruni,cd9534ad0254575c,FQCIJBDQVWLFDU4P,3.18.79,Linux,m8,M8,,android157,2024-05-16 15:01:00.200,,2,0,2024-05-16 13:33:00,18,2024-05-16 14:43:00
2BEE7C46-4CFA-4105-A031-CA5ECAB0CDED,EKEMP.M8.2020,BAGHE,7375a8bbbc0b0a1b,M820202206434,3.18.79,Linux,m8,M8,,android157,2024-12-03 17:21:58.300,"10.86483,-0.180555",2,0,2024-10-31 16:41:00,540,2024-12-03 08:10:00
2E231A3D-D9F0-488D-B4FE-A1AC64255BFF,EKEMP.M8.2020,Kajeso,bba6ee7a6d0e6b18,M820202206296,3.18.79,Linux,m8,M8,,android157,2023-11-22 10:48:19.990,"8.636656666666665,-0.0025416666666666665",2,0,2022-08-05 15:30:00,18,2023-11-22 08:28:00
2EA48D95-7708-4D36-AEE4-363E4155629F,PPR1.180610.011,SUMBRUNGU CLUSTER (B),9584abcdc0299dba,9584abcdc0299dba,4.9.117+,Linux,FP-08,FP-08,,buildserver7,2025-04-28 06:38:39.733,"10.867511666666667,-0.9203266666666666",2,0,2024-11-29 19:38:00,15,2025-04-14 13:16:00
2EAB7972-CF58-4CDF-A608-9E5395685756,EKEMP.M8.2020,Yabogu,b9866f8b838914cd,M820202206391,3.18.79,Linux,m8,M8,,android157,2022-04-14 08:09:25.000,"9.422685,-0.2618433333333333",2,0,2021-08-18 16:31:00,13,2022-04-14 08:11:00
2F8B314A-BD74-48D6-ACBC-D779754F8D8A,RP1A.200720.011,Kuufabiala,c3e590f3d9b0682c,c3e590f3d9b0682c,4.19.127,Linux,FP08,FP08,,hby,2025-02-12 13:06:46.083,"10.060416666666667,-2.4968116666666664",2,0,2024-09-17 16:15:00,372,2025-02-01 12:04:00
2FA1166C-6E06-4C8E-A182-CF14B8CD6941,RP1A.200720.011,Nayorku,21f4c8f231c4c93d,21f4c8f231c4c93d,4.19.127,Linux,M8,M8,,ekemp158,2023-12-14 16:54:04.000,"10.798816666666669,-0.8648",2,0,2023-11-24 16:00:00,15,2023-12-14 17:01:00
2FE81800-2D86-47AD-8932-4D4F6373BDD1,RP1A.200720.011,Area 7/VictorKrom/Alavanyo,066246a3de6416da,066246a3de6416da,4.19.127,Linux,M8,M8,,ekemp158,2025-03-13 16:29:37.813,,2,0,2025-01-15 08:24:00,384,2025-01-15 09:38:00
2FE81800-2D86-47AD-8932-4D4F6373BDD1,RP1A.200720.011,Adjakaa Manso,066246a3de6416da,066246a3de6416da,4.19.127,Linux,M8,M8,,ekemp158,2025-03-13 16:29:37.813,,2,0,2025-01-15 08:24:00,384,2025-01-15 09:38:00
2FF98FCA-73A5-418C-973D-4A7BB2011408,EKEMP.M8.2020,Menkpasir,2e304101c78b030b,M820202206193,3.18.79,Linux,m8,M8,,android157,2023-09-13 21:03:07.130,"10.854683333333332,-0.18400999999999998",2,0,2022-08-15 12:19:00,15,2022-09-17 02:50:00
303A6068-FD33-4F2F-B90E-620480116D57,RP1A.200720.011,Leklebi Duga,a35d3f3af77995d3,a35d3f3af77995d3,4.19.127,Linux,M8,M8,,ekemp158,2025-08-07 00:32:50.567,,2,0,2024-10-28 16:01:00,317,2024-11-06 10:48:00
3066446F-3329-40BB-B07F-71E9E202B6CF,RP1A.200720.011,Kofi Brafo,facd4398bf15d535,facd4398bf15d535,4.19.127,Linux,M8,M8,,ekemp158,2025-03-26 07:59:01.373,"6.328149999999999,-2.7263433333333333",2,0,2024-08-02 13:41:00,384,2025-03-25 04:23:00
3066446F-3329-40BB-B07F-71E9E202B6CF,RP1A.200720.011,Aboagyekrom/Sika Nti/Damasi,facd4398bf15d535,facd4398bf15d535,4.19.127,Linux,M8,M8,,ekemp158,2025-03-26 07:59:01.373,"6.328149999999999,-2.7263433333333333",2,0,2024-08-02 13:41:00,384,2025-03-25 04:23:00
